"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SH.TBL01NL","SH.TBL02NL","SH.TBL04NL","SH.TBL05NL","SH.TBL06NL","SH.TBL07NL","SH.TBL08NL","SH.TBL09NL","SH.TBL10NL","SH.TBL11NL","SH.TBL13NL","SH.TBL14NL","SH.TBL15NL","SH.TBL01C","SH.TBL01I","SH.TBL01E","SH.TBL02I","SH.TBL02E","SH.TBL04C","SH.TBL04I","SH.TBL04E","SH.TBL05I","SH.TBL05E","SH.TBL06C","SH.TBL06E","SH.TBL07I","SH.TBL07E","SH.TBL08I","SH.TBL08E","SH.TBL09I","SH.TBL09E","SH.TBL10I","SH.TBL10E","SH.TBL11C","SH.TBL11I","SH.TBL11E","SH.TBL13I","SH.TBL13E","SH.TBL14C","SH.TBL14I","SH.TBL14E","SH.TBL15C","SH.TBL15I","SH.TBL15E"
"DEF6","DEF6",339.250555013774,0.882008727376471,0.140722435323965,6.26771932525153,3.66374387236469e-10,1.94627529322909e-07,7.89828968835853,8.17296652274502,8.17540166956923,7.60518708549978,8.00325301420768,7.92489330439251,7.74388426649394,7.94586237341319,7.85265914170396,7.86725773560332,8.16569462339517,8.12597932993855,7.97914903606135,8.82055325402296,8.49319851082721,7.95636490618884,8.21045298812971,8.05996420382148,8.5196380865228,8.48948962367528,8.21207641771659,8.71320614393789,8.56807688900984,8.5376099819109,8.52230524277206,8.64879615015569,7.720335536022,8.61508046588156,8.58156801105089,8.47360233967285,8.08917586844661,8.91092178373664,8.80528653204512,8.82366290814013,8.68387461146742,8.69393686335369,8.68770275605189,8.7228149168206,8.78908790723351,8.28671459001652,8.28427192639433,8.27218234649873,8.08976849704445,8.1006316820754
"TMC8","TMC8",620.189191787159,0.922930546896938,0.147432787499061,6.26000879826557,3.8495575310685e-10,1.96155633076982e-07,8.62220026387791,9.07991118174996,8.97259496954975,8.52471031784706,8.92627065102468,8.76348225567131,8.59211135312176,8.65279155845785,8.64284222446167,8.64281064302749,8.75674732409283,8.87569514694318,9.15409144184767,9.70584108550601,9.63253558497031,9.02609595613209,8.98206461284508,8.82925816507072,9.37185546194835,9.50345472045784,8.89353525396846,9.90961731425966,9.64447861442409,9.3045953871575,9.39318146065992,9.33183849827985,8.63403228157546,9.48032176527597,9.4413701996413,9.26798876048508,9.21012672466773,9.70344691417796,9.80363186419623,9.61667809740397,9.58813556593682,9.6064676963698,9.64449691975378,9.25472315991457,9.40936682029798,8.97938039223662,8.97224434816066,9.15341422071567,9.08621608367085,8.99708984639134
"RN7SL396P","RN7SL396P",79.6736771062972,1.32287354997595,0.211431298981722,6.25675364218575,3.9307359069349e-10,1.96155633076982e-07,5.92570059350927,6.13305429653598,5.42630385488294,5.50961532260335,5.66371639309338,5.58699606302419,5.77076793878275,5.8450273351811,5.53084984840818,5.51088146087242,5.98937515268515,5.76302886020849,6.01749721141713,5.9660805895741,6.16232774753093,6.85697575370359,5.99707567457436,6.22413527936291,6.03297060772243,6.2947115413812,5.63490505966642,6.42064236048215,6.2042675937982,6.44192654836839,5.96074896010194,7.0390104782413,5.7856083305797,6.45655173722567,6.252879437683,6.25729136154819,5.94240776218849,6.80910077079315,6.45561654207914,6.66326461902205,6.67749383758539,6.51346862972012,6.56725400981516,6.29782564688845,6.75273090540468,6.64090391068337,6.04876440525545,6.39775412578387,6.47268017627373,5.84275198197454
"FAM129C","FAM129C",82.0799149412442,1.93137196566483,0.309330811092519,6.24371028169958,4.27311166289663e-10,2.06969420189946e-07,5.30448244400071,5.27340050450637,5.68652087610521,5.47825619734828,6.17490741828371,5.58827969030065,5.34795927612451,5.25169006402669,5.22663006154282,5.40195265903867,5.61724655876419,5.19441429208491,5.56419510045444,6.02509301444463,6.20629718132365,5.51598769588568,5.1200433529474,5.69377276888803,6.39192625958645,5.90865682537107,5.11290276666305,6.89011375897954,6.99418343329543,6.80980135367216,6.82196157522215,6.54108360149834,5.42140346077493,6.41794397398802,6.27354299011749,6.63508119973987,6.48297675535821,6.81684446632173,7.06572406910466,6.46077835981569,6.58655805125707,6.68483060169127,6.58884751041281,6.65740539347025,6.07477431663421,6.25843538999633,5.42287426915423,6.51717801717618,6.10100356059152,5.7565108036556
"TRAF5","TRAF5",570.323967933454,0.844978362575371,0.135687952103414,6.22736469580864,4.74346079428707e-10,2.2318660674377e-07,8.37043467720052,8.59410945800952,8.90849180074175,8.53825202667632,8.84161035432004,8.77846964655985,8.50469787281081,8.7038665219443,8.80495115265874,8.64706369683664,9.26416333916175,8.61118563305328,8.58944627852764,9.42532557451075,9.08354194875366,8.89555157839001,8.71308730580885,8.9832489410857,9.31408953090811,9.18263707633664,8.33822207662955,9.4505753348522,9.46356960017976,9.51603280822936,9.43385257340871,9.26504871527784,9.05774534381673,9.35170575908146,9.28495689942828,9.34992368040758,9.03754071497336,9.5312956543931,9.61730796432334,9.36283637002581,9.44749741747648,9.45930162883667,9.46579117590068,9.30839576729436,9.21126899799768,9.32285523324006,8.92140676993195,9.27119604474864,8.98724325557084,8.82340078412945
"JAK3","JAK3",700.661544394268,1.69458986032429,0.272848153021903,6.2107433807267,5.27345314992521e-10,2.41231184647135e-07,8.10725742116466,8.12104698367454,8.6490965629144,8.27666196704706,8.75694684300478,8.45535006548167,8.17834894122094,8.37811349357848,8.40257499165998,8.56834451651304,9.18145135002131,8.07328448778326,8.6063179064165,10.0795103772162,9.76041480174156,8.80041400246309,7.87631495735804,8.17427242072565,9.41312332402602,9.42904038951877,8.10347462690832,10.3804457594781,10.082135311681,9.34293582408121,9.3235955427308,9.39808616619621,8.51918383990196,9.41473395010991,9.37477272879577,9.36227197693672,9.24688523912858,10.2196848584476,10.2437215017176,10.248535812991,9.94761694886637,9.96229680864078,9.6271737371469,9.59099135522563,9.8737683160504,9.35877323585236,8.43676808171363,9.19126336576638,9.0965647304239,8.74573136952236
"IGHJ4","IGHJ4",171.371376834759,2.51955040607027,0.409134992835548,6.15823737932631,7.35590414043065e-10,3.18998862961803e-07,5.52102737725333,5.58309985975254,6.32797095817314,5.98261541365131,6.34863360193836,6.40748637667242,5.85194296686668,5.73791930668769,5.79552465781079,5.83116332865911,6.71671158126694,5.82245509201255,5.74684825582064,6.5123056079144,6.3522496452086,5.650147368715,5.52993525952015,6.31408669708852,7.37414731085819,6.55609081842523,5.36239321491223,8.76660509541602,8.16411341351254,7.58377553477161,7.19418797141738,8.04802562848777,6.42499827013134,7.36136750158256,7.59181275018165,6.72917886767368,6.51776113713471,8.00976602835118,7.53841093140783,8.5850122173575,8.02335574382409,7.99273272800466,6.61003344658021,6.43657994982673,7.63793070576466,7.43717054918429,6.09030134482502,7.48961905724454,6.89133969225332,6.21121259147015
"DGKA","DGKA",527.322165531291,0.932922700092124,0.15149449234295,6.1581294848673,7.3609161965925e-10,3.18998862961803e-07,8.27651711200505,8.57177641855916,8.62384366865202,8.46314964373475,8.74474518993598,8.50644641556577,8.34042068622282,8.66784525696588,8.52448366290553,8.57008566933969,8.93730819399467,8.355718978742,8.58909137808956,9.43079486291985,9.28681339872336,8.66231602026934,8.38318401496343,8.63903524149443,9.12394126749052,9.06170543568632,8.28713500372618,9.51232976248951,9.39004576484432,9.14380189555919,9.13912295427368,9.17201605395879,8.60775971170409,9.1868776884491,9.22089890552568,9.21807822264844,9.03549933263253,9.54941917939032,9.56358062747498,9.3413602451376,9.43708854065266,9.40158591244879,9.49722596111159,9.2030861832357,9.1351983198814,8.89369911769244,8.76505061802541,9.0455121222219,8.86247357761842,8.76743493015885
"CARD11","CARD11",234.508444357886,1.29918527784196,0.211531917833787,6.14179312108732,8.15950846242601e-10,3.44540475280081e-07,6.58343929189549,7.17856363310607,7.4602826184995,6.99847265100576,7.53487305465523,7.19806443747063,6.91570617855779,7.25324064951766,7.21274705124632,7.1071385133291,7.54990790146453,7.00545124848587,7.44026831532663,8.09521840356784,8.0229982127665,7.35587481336697,6.82879797678257,7.23855118638439,7.8082471940303,8.16840012345794,6.86231805320022,8.27930913115552,8.33500418027897,8.03643578346748,7.99823758606417,7.94222317907413,7.19631889354928,8.04537462011347,7.89142106527763,7.96267843532022,7.75552221314366,8.13243760894896,8.30490395975437,8.39809249965373,8.43610022876573,8.43430598317348,8.26084504942959,8.21767262409641,8.28189787688117,7.78059239757009,7.39677244361008,7.98039468978842,7.57653076111787,7.50580354286864
"RUBCNL","RUBCNL",229.478884238965,1.13441850693097,0.184881143124853,6.13593408044259,8.4660259388835e-10,3.48546287903834e-07,7.20797940607809,7.21783533918472,7.10826369223798,7.22727650638396,7.4710480789083,7.42859753433888,7.16361077727527,7.20755299789375,7.21221840293945,7.46394627225853,7.63127568912056,7.21128287488077,6.92155685838269,7.82905080226153,8.17743422164448,7.2479069527659,7.4415863039198,7.40732855246166,7.98993911995318,7.64624081355227,7.38955680442894,8.25792803691884,8.11174204986296,7.9849467707171,7.90441431546057,8.29264599795816,7.2219975701706,7.92528699539499,7.95431520145988,8.02197519856,7.82793183180054,8.43190625449053,8.47852615536993,8.41064587719403,8.20672451288981,8.19623348612786,7.84828292108107,8.05197509147722,8.13321719783641,7.92725125314531,7.15035025031059,7.98995636133725,7.34574064126541,7.15052254245127
"TNFRSF13C","TNFRSF13C",109.671814954709,2.78560808349215,0.456473802915639,6.10244895917272,1.04455472233355e-09,4.19554321155826e-07,5.11868133814835,4.97661540378566,5.85602878235056,5.00784613083159,6.26110673708693,5.65509187034679,4.86273933598325,4.94382553799905,5.00994894470577,5.18601007248447,6.01922060527995,4.93698247169478,4.94925397064631,6.06585995636137,6.13469280906356,5.21242422880759,5.03739815295759,5.50445835649146,6.50257206458765,6.34125238829273,4.89833581377069,7.5427084583697,7.23228611227088,7.06510223433725,7.05910457839449,7.04751025233133,5.56404454941129,6.52078524760305,6.41888806287457,6.74382011615059,6.6680315684568,7.262398514221,7.44371327893721,7.18119098369207,7.46078136448088,7.73323170765544,7.1981511470982,6.87562813343438,6.32019853661952,6.362188659062,5.26491549817978,6.75141315773237,6.29298117033856,5.60237323687472
"IGHJ6","IGHJ6",137.562152821083,2.63142179920106,0.431932044596833,6.09221249527164,1.11360726275586e-09,4.36640104834846e-07,5.43546270733184,5.18296469884629,6.18319420417562,5.32358547410507,6.14682518483696,5.89561280925757,5.50369985930528,5.49832563239093,5.54090267214595,5.32477028760746,6.37913189422975,5.48744641580182,5.33483208862515,6.55294235692279,5.99812641867019,5.18195418543172,5.39733901167844,5.53642596961207,6.90179379560877,6.15733405520141,5.07641876255163,8.15770479758015,7.55432956898037,7.40121813499075,7.10781699475254,7.3535367567797,5.80144181622409,7.24393939587477,7.34656405217567,6.64220896714464,6.27406605436423,7.91009509303381,6.73555152795094,8.14087698027501,7.87001085833778,7.93281935018897,6.46867720084651,6.02869963737403,7.50898334422218,7.3834486263981,6.02554114469342,6.83359939760249,6.39171004158463,5.83597156920219
"ARHGAP9","ARHGAP9",377.20980164571,0.861549971160271,0.141640492515338,6.0826530313496,1.18209978656341e-09,4.52716727561077e-07,8.42748850403701,8.2337543398895,8.09817867384696,7.82000317152987,8.18718343067518,8.05623291943978,7.98756641141489,8.06285042602217,8.09724586294065,8.28416615982029,8.04093486413609,8.13086271705069,8.15190371856506,9.00733794392333,9.14590605211749,8.47202872542783,8.21848866651512,8.22452553126784,8.54031187597558,8.52132304082125,8.2024346322747,9.01242261669756,8.74655977880352,8.62776410547685,8.50902173501907,8.77567772602954,7.93129130799814,8.63824479229652,8.75366652341467,8.45514786701541,8.39887082793002,9.03011572678483,8.95571819064163,9.06026018907105,8.75909522378582,8.86663925485269,8.62603670922896,8.64004314634849,9.00165456065311,8.50391228348042,8.25227870786165,8.43441334804693,8.30309348881123,8.36371769012436
"CD72","CD72",124.842169379523,1.96562757254238,0.323379783381504,6.07838731286258,1.21397247892127e-09,4.54356790519897e-07,5.85646723503412,5.99472733352575,6.37544435255826,5.80545196972313,5.97680401836129,6.13408782287189,5.54315752559906,5.89236305935989,5.70045764362744,6.00755960216318,6.2955465745696,5.76369784774531,6.04953890498856,7.62175666280699,7.07639027303365,5.77182589438756,5.83558724155137,6.03183429245336,7.29135599245639,7.04014988808561,5.99015620051041,7.30939580577626,7.22563830970212,6.52285921408604,6.59471320690904,6.72041466374658,5.78910168947598,6.71437904108929,6.83256113883635,6.58319662912079,6.3202411964238,7.36940796647749,7.23168940780598,8.46396615736464,7.22599130563889,7.2367943761885,7.22660661268049,7.43614957629071,7.52959315147979,6.68496200166071,5.79072559278375,6.66555130726782,6.25551016904837,6.00884445735432
"RHOH","RHOH",295.26769028621,1.40097687801319,0.231440705200126,6.05328642082114,1.41920198592994e-09,5.19364851206539e-07,7.23536781813084,7.46360595058847,7.62931951903913,7.03009789435303,7.5664042223116,7.66935510348988,7.01436990621319,7.34002040303919,7.27873435627854,7.42165802872521,8.22317024365186,7.16579380008288,7.45641366408025,8.38541563800738,8.75157243634285,7.62837556786373,7.32290989341106,7.38178844845338,8.05896407755812,7.92338039835768,7.23583001844708,8.78968403052595,8.73930192095224,8.17486913766965,8.00135574822403,8.27383281369811,7.62800307714137,8.22465018762975,8.32710144909007,8.31011939478475,8.10397974981841,8.8187721492506,8.69995858749179,8.91414148629687,8.68301165410169,8.62280093244734,8.72133487608964,8.61325982443969,8.50050826940251,7.9072295081541,7.46345310799398,8.27878005157039,7.91835063870567,7.73577333786698
"SP140","SP140",364.233868860956,1.26674924773147,0.209626901963045,6.04287539370681,1.51391575401056e-09,5.41981839935782e-07,7.70405320752209,7.69265271198061,8.0147471120453,7.45056232773742,8.06879401365893,7.93692413090311,7.49537538033205,7.83742479637845,7.68851452223492,7.91339740689407,8.49122388480764,7.56173012590688,7.63453626402311,8.84683564955982,8.43682250057267,7.8145002081283,7.85631448360753,7.88858570536966,8.63997167294833,8.52116864384489,7.8786841742171,8.86052283671872,8.8206361043026,8.76064918136729,8.6703148326375,8.75338323515373,7.6329868341547,8.78762293686774,8.62778027663455,8.66003187480645,8.14455757773011,9.08436286852949,9.01747756900001,9.36233059803517,9.01086729764969,8.89162339863995,8.89441533238981,8.85549703156817,8.57523025620346,8.47375330490565,7.73711838200133,8.52500409399985,8.15727133378188,7.98984853937881
"CORO1A","CORO1A",1020.47408612152,1.00776387202201,0.166883575457805,6.03872411804131,1.55337564742507e-09,5.44276386421193e-07,9.31592479821066,9.38499867042899,9.64551378935121,9.15700848960927,9.70706360467191,9.66011522218656,9.34967275890562,9.36271466307126,9.44275497666038,9.3626180432754,9.59499071871084,9.34473379759061,9.50621370467748,10.5194417456301,10.1167712326965,9.6247582882133,9.15604696583103,9.38511786181046,10.0954027631172,10.1537656315353,9.46961664900992,10.3603943430081,10.233433068508,10.1646342041264,10.0034054043399,10.2679723782475,9.33402027839979,10.3236592627287,10.257027405888,9.93167306399898,9.74323096160945,10.4838514903425,10.6775723210063,10.5835166599514,10.2601635663935,10.2338251148949,10.2258779910436,10.4276779725653,10.2565153745793,9.8970349973879,9.45633092736162,10.0856991405375,9.74241992790677,9.65915458617055
"LIMD2","LIMD2",470.261925070031,1.07014095822125,0.17765448748406,6.02372038768381,1.70452738231386e-09,5.67911072204036e-07,8.19373020592846,8.29838939901029,8.25986962857961,8.12767580429186,8.63530261721699,8.56715206688811,8.19523029232383,8.11143643412986,8.32792643265166,8.2507712493586,8.48724239747462,8.24822961507699,8.32493499013976,9.26861692610889,8.91216605745729,8.48909239245885,7.93741110009202,8.29884516221384,8.93096691163382,8.83750509467371,8.28978953836763,9.37777464110409,9.17432523611546,9.14083678144352,8.90002629936814,9.16507019369807,8.21227121385377,9.22465663535116,9.12095976085132,8.79442750722332,8.63978135558445,9.50613884808048,9.46490788836014,9.47274328032384,9.15116007706551,9.15918707439152,9.04461883645547,9.28665291640012,9.19128669586111,8.74645984909276,8.31416497442046,8.93825381511873,8.6116767212865,8.585790795712
"FCRL2","FCRL2",129.652050249496,2.27635288535817,0.378067781863328,6.02101790884967,1.7332357769617e-09,5.67911072204036e-07,5.55480190443422,5.32763838402555,6.35744422320666,5.54578580482542,6.31750171812659,5.95456819316855,5.59733613337756,6.03012154045196,5.52642598150128,5.74548983659416,6.47884454803681,5.44828246545189,5.33565516492899,6.4963715334822,6.15503460530176,5.6896440470635,5.85898920393468,5.90783716246982,7.2098679646285,6.63097069627334,5.23152343577328,7.92747937138905,7.77004570440528,7.54121248490986,7.42150261685266,7.23975149960996,6.07870207914468,7.19231581605592,7.19876905694124,7.30591685882029,6.84246867713897,7.68349086542365,7.58476025745906,7.2238972737565,7.35522010757987,7.43527567210614,7.09055353027738,7.08282276078869,6.22007834057074,6.72663340227505,5.52574396763436,7.35019247456121,6.36138868554892,5.69109410860384
"FAM78A","FAM78A",359.575699884185,0.622594369419346,0.103414469390247,6.02037967307953,1.74008421497204e-09,5.67911072204036e-07,8.10711624946994,8.42911100654638,8.35116727309432,8.04633223447671,8.32088579096189,7.99068212254536,8.0597227848224,8.12498688833514,8.21570283907122,8.13054276417828,8.0718671407139,8.33069056547162,8.20943123953788,8.80037399776718,8.63467016864755,8.44219880489312,8.42237138619123,8.29666287799721,8.75890037228301,8.6986355722838,8.43355235492113,8.77433825440089,8.65814065646838,8.40864909086959,8.43151507911708,8.66944030224914,8.0876346815752,8.58533573794259,8.57402613879228,8.31541372402217,8.31585168036438,8.72595401093512,8.74194225911318,8.98532210226447,8.67645465852088,8.74016073291439,8.50378688879288,8.57849915460835,8.88681307921608,8.57958756436477,8.33426923798175,8.40925065579121,8.3253354786717,8.27029261083815
"IGKV1-27","IGKV1-27",426.495723785164,2.90832474064326,0.483218752208046,6.01865040906175,1.75877244853084e-09,5.67911072204036e-07,6.37980407733521,6.2151739096699,7.565897206917,6.68172780281298,6.59823622188973,7.56406494307961,6.33485524663861,6.56673930301492,6.57783456513876,6.49692356171043,7.79420622981726,6.84920255874606,6.14956421870485,7.64348861602261,7.31667946906549,6.36522467217419,6.34496690968718,6.88469010356995,8.42356649524004,7.25440958740615,6.67616062829403,10.0492359975143,9.40211565396869,8.81877540113274,7.59216474558939,9.01517649981758,7.425573028319,8.17443524410936,8.79124275868874,7.92848896972169,7.65164049703806,8.48914631929225,8.29980013660811,11.0459721050197,9.119565920638,9.23584335846237,7.94942806338745,7.72907676924436,8.38602816593737,8.09948589419948,6.97012140825251,8.83336584475615,7.97107887499395,7.40581391359033
